probability,start_symbol,end_symbol0,end_symbol1,end_symbol2,end_symbol3,end_symbol4,end_symbol5,end_symbol6,end_symbol7,end_symbol8,end_symbols
6.828269033799931e-05,subst,społeczeństwem,nan,nan,nan,nan,nan,nan,nan,nan,"('społeczeństwem',)"
6.828269033799931e-05,subst,scena,nan,nan,nan,nan,nan,nan,nan,nan,"('scena',)"
0.0006013229104028864,praet,wypadła,nan,nan,nan,nan,nan,nan,nan,nan,"('wypadła',)"
0.0005379236148466917,adv,jednoznacznie,nan,nan,nan,nan,nan,nan,nan,nan,"('jednoznacznie',)"
6.828269033799931e-05,subst,Brenda,nan,nan,nan,nan,nan,nan,nan,nan,"('Brenda',)"
0.001065340909090909,fin,pamięta,nan,nan,nan,nan,nan,nan,nan,nan,"('pamięta',)"
0.00013656538067599862,subst,dziewczyn,nan,nan,nan,nan,nan,nan,nan,nan,"('dziewczyn',)"
0.0003006614552014432,praet,wpadła,nan,nan,nan,nan,nan,nan,nan,nan,"('wpadła',)"
0.0024630541871921183,ger,powołania,nan,nan,nan,nan,nan,nan,nan,nan,"('powołania',)"
6.828269033799931e-05,subst,Planu,nan,nan,nan,nan,nan,nan,nan,nan,"('Planu',)"
0.00019976028765481422,adj,Kompostowego,nan,nan,nan,nan,nan,nan,nan,nan,"('Kompostowego',)"
6.828269033799931e-05,subst,Bisley,nan,nan,nan,nan,nan,nan,nan,nan,"('Bisley',)"
6.828269033799931e-05,subst,Struktura,nan,nan,nan,nan,nan,nan,nan,nan,"('Struktura',)"
6.828269033799931e-05,subst,nauki,nan,nan,nan,nan,nan,nan,nan,nan,"('nauki',)"
0.002421307506053269,inf,stanowić,nan,nan,nan,nan,nan,nan,nan,nan,"('stanowić',)"
6.828269033799931e-05,subst,uogólnienie,nan,nan,nan,nan,nan,nan,nan,nan,"('uogólnienie',)"
0.00019976028765481422,adj,przedmiotowego,nan,nan,nan,nan,nan,nan,nan,nan,"('przedmiotowego',)"
0.00019976028765481422,adj,treściowego,nan,nan,nan,nan,nan,nan,nan,nan,"('treściowego',)"
0.00013656538067599862,subst,ofiarą,nan,nan,nan,nan,nan,nan,nan,nan,"('ofiarą',)"
6.828269033799931e-05,subst,wandali,nan,nan,nan,nan,nan,nan,nan,nan,"('wandali',)"
0.0006013229104028864,praet,padły,nan,nan,nan,nan,nan,nan,nan,nan,"('padły',)"
6.828269033799931e-05,subst,mogiły,nan,nan,nan,nan,nan,nan,nan,nan,"('mogiły',)"
6.828269033799931e-05,subst,Cmentarzu,nan,nan,nan,nan,nan,nan,nan,nan,"('Cmentarzu',)"
6.828269033799931e-05,subst,Powązkach,nan,nan,nan,nan,nan,nan,nan,nan,"('Powązkach',)"
0.0006961364427427776,qub,Także,nan,nan,nan,nan,nan,nan,nan,nan,"('Także',)"
0.00039952057530962844,adj,ubiegłym,nan,nan,nan,nan,nan,nan,nan,nan,"('ubiegłym',)"
6.828269033799931e-05,subst,nagrobki,nan,nan,nan,nan,nan,nan,nan,nan,"('nagrobki',)"
6.828269033799931e-05,subst,cmentarzach,nan,nan,nan,nan,nan,nan,nan,nan,"('cmentarzach',)"
0.00013656538067599862,subst,Kielcach,nan,nan,nan,nan,nan,nan,nan,nan,"('Kielcach',)"
6.828269033799931e-05,subst,Malwina,nan,nan,nan,nan,nan,nan,nan,nan,"('Malwina',)"
0.0006013229104028864,praet,spojrzała,nan,nan,nan,nan,nan,nan,nan,nan,"('spojrzała',)"
6.828269033799931e-05,subst,odrazą,nan,nan,nan,nan,nan,nan,nan,nan,"('odrazą',)"
0.0003006614552014432,praet,zaczerwienił,nan,nan,nan,nan,nan,nan,nan,nan,"('zaczerwienił',)"
6.828269033799931e-05,subst,Ewa,nan,nan,nan,nan,nan,nan,nan,nan,"('Ewa',)"
6.828269033799931e-05,subst,dziwo,nan,nan,nan,nan,nan,nan,nan,nan,"('dziwo',)"
0.0003006614552014432,praet,parsknęła,nan,nan,nan,nan,nan,nan,nan,nan,"('parsknęła',)"
0.00019976028765481422,adj,łatwe,nan,nan,nan,nan,nan,nan,nan,nan,"('łatwe',)"
0.00013656538067599862,subst,zadanie,nan,nan,nan,nan,nan,nan,nan,nan,"('zadanie',)"
0.00019976028765481422,adj,wspólny,nan,nan,nan,nan,nan,nan,nan,nan,"('wspólny',)"
0.00020484807101399795,subst,Papież,nan,nan,nan,nan,nan,nan,nan,nan,"('Papież',)"
0.0003551136363636364,fin,odprawi,nan,nan,nan,nan,nan,nan,nan,nan,"('odprawi',)"
6.828269033799931e-05,subst,mszę,nan,nan,nan,nan,nan,nan,nan,nan,"('mszę',)"
0.00019976028765481422,adj,świętą,nan,nan,nan,nan,nan,nan,nan,nan,"('świętą',)"
0.006944444444444444,imps,zaproszono,nan,nan,nan,nan,nan,nan,nan,nan,"('zaproszono',)"
0.00013656538067599862,subst,katolików,nan,nan,nan,nan,nan,nan,nan,nan,"('katolików',)"
0.0004096961420279959,subst,Rosji,nan,nan,nan,nan,nan,nan,nan,nan,"('Rosji',)"
6.828269033799931e-05,subst,Gruzji,nan,nan,nan,nan,nan,nan,nan,nan,"('Gruzji',)"
0.0007990411506192569,adj,Pierwszy,nan,nan,nan,nan,nan,nan,nan,nan,"('Pierwszy',)"
0.00019976028765481422,adj,1984,nan,nan,nan,nan,nan,nan,nan,nan,"('1984',)"
0.00019976028765481422,adj,smutnego,nan,nan,nan,nan,nan,nan,nan,nan,"('smutnego',)"
0.00013656538067599862,subst,obowiązku,nan,nan,nan,nan,nan,nan,nan,nan,"('obowiązku',)"
0.0016137708445400753,adv,Nazajutrz,nan,nan,nan,nan,nan,nan,nan,nan,"('Nazajutrz',)"
0.00020484807101399795,subst,ekipa,nan,nan,nan,nan,nan,nan,nan,nan,"('ekipa',)"
0.003787878787878788,ppas,dowodzona,nan,nan,nan,nan,nan,nan,nan,nan,"('dowodzona',)"
6.828269033799931e-05,subst,Gąsienicę,nan,nan,nan,nan,nan,nan,nan,nan,"('Gąsienicę',)"
6.828269033799931e-05,subst,Roja,nan,nan,nan,nan,nan,nan,nan,nan,"('Roja',)"
0.0003551136363636364,fin,przystępuje,nan,nan,nan,nan,nan,nan,nan,nan,"('przystępuje',)"
0.00020484807101399795,subst,transportu,nan,nan,nan,nan,nan,nan,nan,nan,"('transportu',)"
0.00013656538067599862,subst,zwłok,nan,nan,nan,nan,nan,nan,nan,nan,"('zwłok',)"
6.828269033799931e-05,subst,ekipy,nan,nan,nan,nan,nan,nan,nan,nan,"('ekipy',)"
0.0003551136363636364,fin,desantuje,nan,nan,nan,nan,nan,nan,nan,nan,"('desantuje',)"
6.828269033799931e-05,subst,zmarłej,nan,nan,nan,nan,nan,nan,nan,nan,"('zmarłej',)"
6.828269033799931e-05,subst,reszta,nan,nan,nan,nan,nan,nan,nan,nan,"('reszta',)"
0.0006013229104028864,praet,Przypomniał,nan,nan,nan,nan,nan,nan,nan,nan,"('Przypomniał',)"
3.868471953578336e-05,fno,fpt,fpt,fpm,fno,fpm,fpm,nan,nan,nan,"(fpt, fpt, fpm, fno, fpm, fpm)"
0.00038284839203675346,prep,sprzed,nan,nan,nan,nan,nan,nan,nan,nan,"('sprzed',)"
0.00013656538067599862,subst,wizytę,nan,nan,nan,nan,nan,nan,nan,nan,"('wizytę',)"
6.828269033799931e-05,subst,Ludwinowie,nan,nan,nan,nan,nan,nan,nan,nan,"('Ludwinowie',)"
0.00019976028765481422,adj,1860,nan,nan,nan,nan,nan,nan,nan,nan,"('1860',)"
0.0003006614552014432,praet,zabawił,nan,nan,nan,nan,nan,nan,nan,nan,"('zabawił',)"
0.0003006614552014432,praet,zburzył,nan,nan,nan,nan,nan,nan,nan,nan,"('zburzył',)"
0.00027313076135199724,subst,spokój,nan,nan,nan,nan,nan,nan,nan,nan,"('spokój',)"
6.828269033799931e-05,subst,samotniczki,nan,nan,nan,nan,nan,nan,nan,nan,"('samotniczki',)"
6.828269033799931e-05,subst,Milkowszczyznę,nan,nan,nan,nan,nan,nan,nan,nan,"('Milkowszczyznę',)"
0.00019976028765481422,adj,Rozmaite,nan,nan,nan,nan,nan,nan,nan,nan,"('Rozmaite',)"
6.828269033799931e-05,subst,padliny,nan,nan,nan,nan,nan,nan,nan,nan,"('padliny',)"
0.006944444444444444,imps,wieszano,nan,nan,nan,nan,nan,nan,nan,nan,"('wieszano',)"
6.828269033799931e-05,subst,Sienkiewiczu,nan,nan,nan,nan,nan,nan,nan,nan,"('Sienkiewiczu',)"
6.828269033799931e-05,subst,obronie,nan,nan,nan,nan,nan,nan,nan,nan,"('obronie',)"
0.0007102272727272727,fin,staję,nan,nan,nan,nan,nan,nan,nan,nan,"('staję',)"
0.0003414134516899966,subst,sklepu,nan,nan,nan,nan,nan,nan,nan,nan,"('sklepu',)"
0.0009019843656043296,praet,wrócili,nan,nan,nan,nan,nan,nan,nan,nan,"('wrócili',)"
0.00013656538067599862,subst,godzinach,nan,nan,nan,nan,nan,nan,nan,nan,"('godzinach',)"
0.0003006614552014432,praet,Chodzili,nan,nan,nan,nan,nan,nan,nan,nan,"('Chodzili',)"
6.828269033799931e-05,subst,regałami,nan,nan,nan,nan,nan,nan,nan,nan,"('regałami',)"
0.0003006614552014432,praet,włożyli,nan,nan,nan,nan,nan,nan,nan,nan,"('włożyli',)"
6.828269033799931e-05,subst,koszyka,nan,nan,nan,nan,nan,nan,nan,nan,"('koszyka',)"
6.828269033799931e-05,subst,aparat,nan,nan,nan,nan,nan,nan,nan,nan,"('aparat',)"
0.00019976028765481422,adj,fotograficzny,nan,nan,nan,nan,nan,nan,nan,nan,"('fotograficzny',)"
6.828269033799931e-05,subst,Młodzieńcy,nan,nan,nan,nan,nan,nan,nan,nan,"('Młodzieńcy',)"
0.0003551136363636364,fin,Pochłania,nan,nan,nan,nan,nan,nan,nan,nan,"('Pochłania',)"
0.00013656538067599862,subst,opieka,nan,nan,nan,nan,nan,nan,nan,nan,"('opieka',)"
6.828269033799931e-05,subst,trójką,nan,nan,nan,nan,nan,nan,nan,nan,"('trójką',)"
0.005988023952095809,pact,dorastających,nan,nan,nan,nan,nan,nan,nan,nan,"('dorastających',)"
0.0003551136363636364,fin,Idę,nan,nan,nan,nan,nan,nan,nan,nan,"('Idę',)"
0.0003551136363636364,fin,kucharzy,nan,nan,nan,nan,nan,nan,nan,nan,"('kucharzy',)"
0.0003551136363636364,fin,sprawdza,nan,nan,nan,nan,nan,nan,nan,nan,"('sprawdza',)"
0.0016137708445400753,adv,nadzwyczaj,nan,nan,nan,nan,nan,nan,nan,nan,"('nadzwyczaj',)"
0.00013656538067599862,subst,Dzieci,nan,nan,nan,nan,nan,nan,nan,nan,"('Dzieci',)"
0.00019976028765481422,adj,zgodnym,nan,nan,nan,nan,nan,nan,nan,nan,"('zgodnym',)"
6.828269033799931e-05,subst,chórem,nan,nan,nan,nan,nan,nan,nan,nan,"('chórem',)"
0.00013656538067599862,subst,mama,nan,nan,nan,nan,nan,nan,nan,nan,"('mama',)"
0.0003006614552014432,praet,gotowała,nan,nan,nan,nan,nan,nan,nan,nan,"('gotowała',)"
0.00027313076135199724,subst,Sprawa,nan,nan,nan,nan,nan,nan,nan,nan,"('Sprawa',)"
0.001893939393939394,ppas,skierowana,nan,nan,nan,nan,nan,nan,nan,nan,"('skierowana',)"
0.00019976028765481422,adj,niemieckiego,nan,nan,nan,nan,nan,nan,nan,nan,"('niemieckiego',)"
6.828269033799931e-05,subst,Prasy,nan,nan,nan,nan,nan,nan,nan,nan,"('Prasy',)"
6.828269033799931e-05,subst,Informacji,nan,nan,nan,nan,nan,nan,nan,nan,"('Informacji',)"
0.00013656538067599862,subst,urzędzie,nan,nan,nan,nan,nan,nan,nan,nan,"('urzędzie',)"
6.828269033799931e-05,subst,kanclerza,nan,nan,nan,nan,nan,nan,nan,nan,"('kanclerza',)"
0.00020484807101399795,subst,Niemiec,nan,nan,nan,nan,nan,nan,nan,nan,"('Niemiec',)"
0.0007102272727272727,fin,Kończy,nan,nan,nan,nan,nan,nan,nan,nan,"('Kończy',)"
0.00020484807101399795,subst,odcinek,nan,nan,nan,nan,nan,nan,nan,nan,"('odcinek',)"
6.828269033799931e-05,subst,zmagań,nan,nan,nan,nan,nan,nan,nan,nan,"('zmagań',)"
0.00019976028765481422,adj,współczesnego,nan,nan,nan,nan,nan,nan,nan,nan,"('współczesnego',)"
0.0003551136363636364,fin,Następuje,nan,nan,nan,nan,nan,nan,nan,nan,"('Następuje',)"
6.828269033799931e-05,subst,ciąg,nan,nan,nan,nan,nan,nan,nan,nan,"('ciąg',)"
0.00019976028765481422,adj,dalszy,nan,nan,nan,nan,nan,nan,nan,nan,"('dalszy',)"
6.828269033799931e-05,subst,Mszy,nan,nan,nan,nan,nan,nan,nan,nan,"('Mszy',)"
0.00019976028765481422,adj,świętej,nan,nan,nan,nan,nan,nan,nan,nan,"('świętej',)"
0.0004096961420279959,subst,Kościół,nan,nan,nan,nan,nan,nan,nan,nan,"('Kościół',)"
0.0003551136363636364,fin,zalega,nan,nan,nan,nan,nan,nan,nan,nan,"('zalega',)"
0.00013656538067599862,subst,Władze,nan,nan,nan,nan,nan,nan,nan,nan,"('Władze',)"
0.00019976028765481422,adj,kapitalny,nan,nan,nan,nan,nan,nan,nan,nan,"('kapitalny',)"
6.828269033799931e-05,subst,torowiska,nan,nan,nan,nan,nan,nan,nan,nan,"('torowiska',)"
0.00019976028765481422,adj,Pomorskiej,nan,nan,nan,nan,nan,nan,nan,nan,"('Pomorskiej',)"
0.0003551136363636364,fin,rozpocznie,nan,nan,nan,nan,nan,nan,nan,nan,"('rozpocznie',)"
0.00039952057530962844,adj,bieżącego,nan,nan,nan,nan,nan,nan,nan,nan,"('bieżącego',)"
0.0003551136363636364,fin,Twierdzą,nan,nan,nan,nan,nan,nan,nan,nan,"('Twierdzą',)"
0.00020484807101399795,subst,skargi,nan,nan,nan,nan,nan,nan,nan,nan,"('skargi',)"
0.001893939393939394,ppas,ignorowane,nan,nan,nan,nan,nan,nan,nan,nan,"('ignorowane',)"
0.0006013229104028864,praet,Musiał,nan,nan,nan,nan,nan,nan,nan,nan,"('Musiał',)"
0.00019976028765481422,adj,szalony,nan,nan,nan,nan,nan,nan,nan,nan,"('szalony',)"
0.0007102272727272727,fin,śni,nan,nan,nan,nan,nan,nan,nan,nan,"('śni',)"
0.0006013229104028864,praet,Stali,nan,nan,nan,nan,nan,nan,nan,nan,"('Stali',)"
6.828269033799931e-05,subst,namiotów,nan,nan,nan,nan,nan,nan,nan,nan,"('namiotów',)"
0.0003006614552014432,praet,krzątali,nan,nan,nan,nan,nan,nan,nan,nan,"('krzątali',)"
0.00019976028765481422,adj,nadwołżańscy,nan,nan,nan,nan,nan,nan,nan,nan,"('nadwołżańscy',)"
0.001893939393939394,ppas,zruszczeni,nan,nan,nan,nan,nan,nan,nan,nan,"('zruszczeni',)"
0.00013656538067599862,subst,wiekach,nan,nan,nan,nan,nan,nan,nan,nan,"('wiekach',)"
6.828269033799931e-05,subst,Stach,nan,nan,nan,nan,nan,nan,nan,nan,"('Stach',)"
6.828269033799931e-05,subst,ramieniem,nan,nan,nan,nan,nan,nan,nan,nan,"('ramieniem',)"
0.0003006614552014432,praet,poprowadził,nan,nan,nan,nan,nan,nan,nan,nan,"('poprowadził',)"
0.0003006614552014432,praet,Przymknął,nan,nan,nan,nan,nan,nan,nan,nan,"('Przymknął',)"
0.0009019843656043296,praet,trwał,nan,nan,nan,nan,nan,nan,nan,nan,"('trwał',)"
6.828269033799931e-05,subst,zadumie,nan,nan,nan,nan,nan,nan,nan,nan,"('zadumie',)"
0.0005379236148466917,adv,słysząc,nan,nan,nan,nan,nan,nan,nan,nan,"('słysząc',)"
0.00019976028765481422,adj,roztrzepanej,nan,nan,nan,nan,nan,nan,nan,nan,"('roztrzepanej',)"
0.00013656538067599862,subst,gadaniny,nan,nan,nan,nan,nan,nan,nan,nan,"('gadaniny',)"
0.00019976028765481422,adj,niezliczonych,nan,nan,nan,nan,nan,nan,nan,nan,"('niezliczonych',)"
6.828269033799931e-05,subst,wróbli,nan,nan,nan,nan,nan,nan,nan,nan,"('wróbli',)"
6.828269033799931e-05,subst,Ograniczenie,nan,nan,nan,nan,nan,nan,nan,nan,"('Ograniczenie',)"
6.828269033799931e-05,subst,szybkości,nan,nan,nan,nan,nan,nan,nan,nan,"('szybkości',)"
0.001065340909090909,fin,obowiązuje,nan,nan,nan,nan,nan,nan,nan,nan,"('obowiązuje',)"
0.00013656538067599862,subst,soboty,nan,nan,nan,nan,nan,nan,nan,nan,"('soboty',)"
0.00019976028765481422,adj,rutynowych,nan,nan,nan,nan,nan,nan,nan,nan,"('rutynowych',)"
0.00019976028765481422,adj,konserwatorskich,nan,nan,nan,nan,nan,nan,nan,nan,"('konserwatorskich',)"
0.00039952057530962844,adj,dużym,nan,nan,nan,nan,nan,nan,nan,nan,"('dużym',)"
0.00027313076135199724,subst,stopniu,nan,nan,nan,nan,nan,nan,nan,nan,"('stopniu',)"
0.0012106537530266344,inf,zrekonstruować,nan,nan,nan,nan,nan,nan,nan,nan,"('zrekonstruować',)"
0.00013656538067599862,subst,przebieg,nan,nan,nan,nan,nan,nan,nan,nan,"('przebieg',)"
0.00013656538067599862,subst,wypadków,nan,nan,nan,nan,nan,nan,nan,nan,"('wypadków',)"
6.828269033799931e-05,subst,witrynie,nan,nan,nan,nan,nan,nan,nan,nan,"('witrynie',)"
0.0003006614552014432,praet,umieścili,nan,nan,nan,nan,nan,nan,nan,nan,"('umieścili',)"
0.00019976028765481422,adj,znanych,nan,nan,nan,nan,nan,nan,nan,nan,"('znanych',)"
0.0003006614552014432,praet,podpisali,nan,nan,nan,nan,nan,nan,nan,nan,"('podpisali',)"
6.828269033799931e-05,subst,protestem,nan,nan,nan,nan,nan,nan,nan,nan,"('protestem',)"
6.828269033799931e-05,subst,zakazowi,nan,nan,nan,nan,nan,nan,nan,nan,"('zakazowi',)"
6.828269033799931e-05,subst,Marszu,nan,nan,nan,nan,nan,nan,nan,nan,"('Marszu',)"
6.828269033799931e-05,subst,Równości,nan,nan,nan,nan,nan,nan,nan,nan,"('Równości',)"
6.828269033799931e-05,subst,Ofiarą,nan,nan,nan,nan,nan,nan,nan,nan,"('Ofiarą',)"
6.828269033799931e-05,subst,neofaszystów,nan,nan,nan,nan,nan,nan,nan,nan,"('neofaszystów',)"
6.828269033799931e-05,subst,zdjęciach,nan,nan,nan,nan,nan,nan,nan,nan,"('zdjęciach',)"
3.868471953578336e-05,fno,modpart,fno,fzd,nan,nan,nan,nan,nan,nan,"(modpart, fno, fzd)"
0.00020484807101399795,subst,manifestacji,nan,nan,nan,nan,nan,nan,nan,nan,"('manifestacji',)"
0.0003006614552014432,praet,Pozbył,nan,nan,nan,nan,nan,nan,nan,nan,"('Pozbył',)"
6.828269033799931e-05,subst,balastu,nan,nan,nan,nan,nan,nan,nan,nan,"('balastu',)"
0.00425531914893617,comp,nim,nan,nan,nan,nan,nan,nan,nan,nan,"('nim',)"
6.828269033799931e-05,subst,balast,nan,nan,nan,nan,nan,nan,nan,nan,"('balast',)"
0.0003006614552014432,praet,odebrała,nan,nan,nan,nan,nan,nan,nan,nan,"('odebrała',)"
6.828269033799931e-05,subst,zamieć,nan,nan,nan,nan,nan,nan,nan,nan,"('zamieć',)"
0.0005462615227039945,subst,historii,nan,nan,nan,nan,nan,nan,nan,nan,"('historii',)"
0.00019976028765481422,adj,Szczegółowy,nan,nan,nan,nan,nan,nan,nan,nan,"('Szczegółowy',)"
6.828269033799931e-05,subst,raport,nan,nan,nan,nan,nan,nan,nan,nan,"('raport',)"
0.00019976028765481422,adj,Wstępna,nan,nan,nan,nan,nan,nan,nan,nan,"('Wstępna',)"
6.828269033799931e-05,subst,analiza,nan,nan,nan,nan,nan,nan,nan,nan,"('analiza',)"
0.00013656538067599862,subst,Inspektoratu,nan,nan,nan,nan,nan,nan,nan,nan,"('Inspektoratu',)"
0.0007102272727272727,fin,wskazuje,nan,nan,nan,nan,nan,nan,nan,nan,"('wskazuje',)"
6.828269033799931e-05,subst,Górze,nan,nan,nan,nan,nan,nan,nan,nan,"('Górze',)"
0.001893939393939394,ppas,przystosowany,nan,nan,nan,nan,nan,nan,nan,nan,"('przystosowany',)"
6.828269033799931e-05,subst,oskarżonymi,nan,nan,nan,nan,nan,nan,nan,nan,"('oskarżonymi',)"
0.001893939393939394,ppas,zorganizowanych,nan,nan,nan,nan,nan,nan,nan,nan,"('zorganizowanych',)"
0.00019976028765481422,adj,przestępczych,nan,nan,nan,nan,nan,nan,nan,nan,"('przestępczych',)"
0.00202020202020202,num,dziesięciu,nan,nan,nan,nan,nan,nan,nan,nan,"('dziesięciu',)"
6.828269033799931e-05,subst,Gór,nan,nan,nan,nan,nan,nan,nan,nan,"('Gór',)"
0.00019976028765481422,adj,Świętokrzyskich,nan,nan,nan,nan,nan,nan,nan,nan,"('Świętokrzyskich',)"
6.828269033799931e-05,subst,Pożeracz,nan,nan,nan,nan,nan,nan,nan,nan,"('Pożeracz',)"
6.828269033799931e-05,subst,Chmur,nan,nan,nan,nan,nan,nan,nan,nan,"('Chmur',)"
0.0003006614552014432,praet,otrząsnął,nan,nan,nan,nan,nan,nan,nan,nan,"('otrząsnął',)"
0.00019976028765481422,adj,Niektórych,nan,nan,nan,nan,nan,nan,nan,nan,"('Niektórych',)"
0.0003006614552014432,praet,rozumiał,nan,nan,nan,nan,nan,nan,nan,nan,"('rozumiał',)"
0.0003900663112729164,zdanie,fl,fw,fw,ff,fw,nan,nan,nan,nan,"(fl, fw, fw, ff, fw)"
0.00020484807101399795,subst,zamian,nan,nan,nan,nan,nan,nan,nan,nan,"('zamian',)"
6.828269033799931e-05,subst,kuria,nan,nan,nan,nan,nan,nan,nan,nan,"('kuria',)"
0.0006013229104028864,praet,uczyniła,nan,nan,nan,nan,nan,nan,nan,nan,"('uczyniła',)"
0.00019976028765481422,adj,starszego,nan,nan,nan,nan,nan,nan,nan,nan,"('starszego',)"
0.00020484807101399795,subst,brata,nan,nan,nan,nan,nan,nan,nan,nan,"('brata',)"
6.828269033799931e-05,subst,Zdzisława,nan,nan,nan,nan,nan,nan,nan,nan,"('Zdzisława',)"
6.828269033799931e-05,subst,Struzika,nan,nan,nan,nan,nan,nan,nan,nan,"('Struzika',)"
0.0003006614552014432,praet,Przyszedł,nan,nan,nan,nan,nan,nan,nan,nan,"('Przyszedł',)"
6.828269033799931e-05,subst,kolędzie,nan,nan,nan,nan,nan,nan,nan,nan,"('kolędzie',)"
0.00404040404040404,num,Dużo,nan,nan,nan,nan,nan,nan,nan,nan,"('Dużo',)"
0.00019976028765481422,adj,Dobry,nan,nan,nan,nan,nan,nan,nan,nan,"('Dobry',)"
0.0003414134516899966,subst,ksiądz,nan,nan,nan,nan,nan,nan,nan,nan,"('ksiądz',)"
0.0007102272727272727,fin,Wydaje,nan,nan,nan,nan,nan,nan,nan,nan,"('Wydaje',)"
0.00039952057530962844,adj,jedna,nan,nan,nan,nan,nan,nan,nan,nan,"('jedna',)"
0.0024630541871921183,ger,rozwiązanie,nan,nan,nan,nan,nan,nan,nan,nan,"('rozwiązanie',)"
0.00013656538067599862,subst,parlamentu,nan,nan,nan,nan,nan,nan,nan,nan,"('parlamentu',)"
6.828269033799931e-05,subst,rozwiązanie,nan,nan,nan,nan,nan,nan,nan,nan,"('rozwiązanie',)"
6.828269033799931e-05,subst,rozstrzygnięcie,nan,nan,nan,nan,nan,nan,nan,nan,"('rozstrzygnięcie',)"
0.00020484807101399795,subst,problemów,nan,nan,nan,nan,nan,nan,nan,nan,"('problemów',)"
0.0003006614552014432,praet,Powstał,nan,nan,nan,nan,nan,nan,nan,nan,"('Powstał',)"
6.828269033799931e-05,subst,schemat,nan,nan,nan,nan,nan,nan,nan,nan,"('schemat',)"
6.828269033799931e-05,subst,unifikacji,nan,nan,nan,nan,nan,nan,nan,nan,"('unifikacji',)"
0.006944444444444444,imps,przekonano,nan,nan,nan,nan,nan,nan,nan,nan,"('przekonano',)"
6.828269033799931e-05,subst,galaktyki,nan,nan,nan,nan,nan,nan,nan,nan,"('galaktyki',)"
0.00019976028765481422,adj,aktywne,nan,nan,nan,nan,nan,nan,nan,nan,"('aktywne',)"
0.0003551136363636364,fin,tworzą,nan,nan,nan,nan,nan,nan,nan,nan,"('tworzą',)"
0.00019976028765481422,adj,jednolitej,nan,nan,nan,nan,nan,nan,nan,nan,"('jednolitej',)"
0.001893939393939394,ppas,zróżnicowane,nan,nan,nan,nan,nan,nan,nan,nan,"('zróżnicowane',)"
0.00020484807101399795,subst,własności,nan,nan,nan,nan,nan,nan,nan,nan,"('własności',)"
0.00019976028765481422,adj,spójny,nan,nan,nan,nan,nan,nan,nan,nan,"('spójny',)"
0.00039952057530962844,adj,wewnętrzny,nan,nan,nan,nan,nan,nan,nan,nan,"('wewnętrzny',)"
6.828269033799931e-05,subst,antagonizmów,nan,nan,nan,nan,nan,nan,nan,nan,"('antagonizmów',)"
0.0016137708445400753,adv,Wcale,nan,nan,nan,nan,nan,nan,nan,nan,"('Wcale',)"
0.0006013229104028864,praet,ucieszył,nan,nan,nan,nan,nan,nan,nan,nan,"('ucieszył',)"
0.0011985617259288853,adj,naszego,nan,nan,nan,nan,nan,nan,nan,nan,"('naszego',)"
0.0003006614552014432,praet,Tropił,nan,nan,nan,nan,nan,nan,nan,nan,"('Tropił',)"
6.828269033799931e-05,subst,ustanku,nan,nan,nan,nan,nan,nan,nan,nan,"('ustanku',)"
0.002607561929595828,modpart,conj,nan,nan,nan,nan,nan,nan,nan,nan,"(conj,)"
0.0007782101167315176,conj,aż,nan,nan,nan,nan,nan,nan,nan,nan,"('aż',)"
0.002088409328228333,qub,No,nan,nan,nan,nan,nan,nan,nan,nan,"('No',)"
0.001065340909090909,fin,widzisz,nan,nan,nan,nan,nan,nan,nan,nan,"('widzisz',)"
0.002151694459386767,adv,sam,nan,nan,nan,nan,nan,nan,nan,nan,"('sam',)"
6.828269033799931e-05,subst,Taszkientu,nan,nan,nan,nan,nan,nan,nan,nan,"('Taszkientu',)"
0.0009019843656043296,praet,wrócił,nan,nan,nan,nan,nan,nan,nan,nan,"('wrócił',)"
6.828269033799931e-05,subst,kufajce,nan,nan,nan,nan,nan,nan,nan,nan,"('kufajce',)"
6.828269033799931e-05,subst,demonstracja,nan,nan,nan,nan,nan,nan,nan,nan,"('demonstracja',)"
0.0003551136363636364,fin,Słyszy,nan,nan,nan,nan,nan,nan,nan,nan,"('Słyszy',)"
6.828269033799931e-05,subst,krzyki,nan,nan,nan,nan,nan,nan,nan,nan,"('krzyki',)"
0.0003006614552014432,praet,Znalazł,nan,nan,nan,nan,nan,nan,nan,nan,"('Znalazł',)"
0.00013656538067599862,subst,Kwaśniewski,nan,nan,nan,nan,nan,nan,nan,nan,"('Kwaśniewski',)"
0.00039952057530962844,adj,niefortunnych,nan,nan,nan,nan,nan,nan,nan,nan,"('niefortunnych',)"
0.00020484807101399795,subst,Mock,nan,nan,nan,nan,nan,nan,nan,nan,"('Mock',)"
0.0003006614552014432,praet,zapalił,nan,nan,nan,nan,nan,nan,nan,nan,"('zapalił',)"
0.0003006614552014432,praet,rozsiadł,nan,nan,nan,nan,nan,nan,nan,nan,"('rozsiadł',)"
0.0003006614552014432,praet,Począł,nan,nan,nan,nan,nan,nan,nan,nan,"('Począł',)"
0.0005379236148466917,adv,gorączkowo,nan,nan,nan,nan,nan,nan,nan,nan,"('gorączkowo',)"
0.0011985617259288853,adj,drugiej,nan,nan,nan,nan,nan,nan,nan,nan,"('drugiej',)"
0.0003006614552014432,praet,Obejrzał,nan,nan,nan,nan,nan,nan,nan,nan,"('Obejrzał',)"
